node1	node2
ENSG00000204889	ENSG00000253797
ENSG00000204889	ENSG00000255104
ENSG00000204889	ENSG00000257591
ENSG00000204889	ENSG00000265763
ENSG00000204889	ENSG00000266094
ENSG00000204889	ENSG00000267796
ENSG00000204889	ENSG00000268447
ENSG00000204889	ENSG00000272514
ENSG00000204897	ENSG00000205420
ENSG00000204918	ENSG00000204919
ENSG00000204918	ENSG00000221972
ENSG00000204918	ENSG00000222047
ENSG00000204918	ENSG00000227151
ENSG00000204918	ENSG00000229665
ENSG00000204918	ENSG00000234278
ENSG00000204918	ENSG00000250254
ENSG00000204918	ENSG00000265763
ENSG00000204919	ENSG00000221972
ENSG00000204919	ENSG00000222047
ENSG00000204919	ENSG00000227151
ENSG00000204919	ENSG00000229665
ENSG00000204919	ENSG00000234278
ENSG00000204919	ENSG00000250254
ENSG00000204919	ENSG00000265763
ENSG00000204920	ENSG00000221837
ENSG00000204920	ENSG00000272804
ENSG00000204930	ENSG00000244607
ENSG00000204947	ENSG00000272804
ENSG00000204979	ENSG00000265107
ENSG00000205078	ENSG00000242259
ENSG00000205084	ENSG00000264343
ENSG00000205084	ENSG00000271383
ENSG00000205189	ENSG00000266714
ENSG00000205279	ENSG00000213593
ENSG00000205279	ENSG00000215717
ENSG00000205279	ENSG00000242019
ENSG00000205279	ENSG00000273331
ENSG00000205352	ENSG00000212938
ENSG00000205352	ENSG00000213416
ENSG00000205352	ENSG00000229544
ENSG00000205352	ENSG00000233822
ENSG00000205352	ENSG00000241123
ENSG00000205352	ENSG00000244362
ENSG00000205352	ENSG00000272804
ENSG00000205352	ENSG00000274749
ENSG00000205364	ENSG00000205869
ENSG00000205364	ENSG00000254997
ENSG00000205409	ENSG00000249931
ENSG00000205420	ENSG00000213024
ENSG00000205439	ENSG00000205864
ENSG00000205439	ENSG00000206538
ENSG00000205439	ENSG00000212899
ENSG00000205439	ENSG00000221837
ENSG00000205439	ENSG00000239886
ENSG00000205439	ENSG00000240386
ENSG00000205439	ENSG00000240432
ENSG00000205439	ENSG00000242259
ENSG00000205439	ENSG00000244057
ENSG00000205439	ENSG00000244362
ENSG00000205439	ENSG00000244537
ENSG00000205439	ENSG00000254997
ENSG00000205439	ENSG00000258405
ENSG00000205439	ENSG00000264343
ENSG00000205439	ENSG00000271383
ENSG00000205439	ENSG00000272804
ENSG00000205517	ENSG00000213281
ENSG00000205517	ENSG00000221909
ENSG00000205571	ENSG00000244362
ENSG00000205571	ENSG00000268988
ENSG00000205572	ENSG00000213593
ENSG00000205572	ENSG00000219200
ENSG00000205643	ENSG00000206538
ENSG00000205808	ENSG00000213937
ENSG00000205808	ENSG00000254521
ENSG00000205864	ENSG00000205869
ENSG00000205864	ENSG00000206538
ENSG00000205864	ENSG00000212721
ENSG00000205864	ENSG00000212899
ENSG00000205864	ENSG00000213416
ENSG00000205864	ENSG00000214513
ENSG00000205864	ENSG00000215455
ENSG00000205864	ENSG00000221837
ENSG00000205864	ENSG00000221852
ENSG00000205864	ENSG00000221880
ENSG00000205864	ENSG00000239886
ENSG00000205864	ENSG00000240386
ENSG00000205864	ENSG00000240432
ENSG00000205864	ENSG00000241123
ENSG00000205864	ENSG00000241595
ENSG00000205864	ENSG00000242259
ENSG00000205864	ENSG00000244057
ENSG00000205864	ENSG00000244411
ENSG00000205864	ENSG00000244537
ENSG00000205864	ENSG00000254997
ENSG00000205864	ENSG00000264343
ENSG00000205864	ENSG00000271383
ENSG00000205864	ENSG00000272804
ENSG00000205867	ENSG00000212724
ENSG00000205867	ENSG00000213417
ENSG00000205867	ENSG00000239886
ENSG00000205867	ENSG00000240386
ENSG00000205867	ENSG00000241598
ENSG00000205867	ENSG00000244057
ENSG00000205867	ENSG00000244411
ENSG00000205867	ENSG00000244537
ENSG00000205867	ENSG00000254997
ENSG00000205867	ENSG00000272804
ENSG00000205869	ENSG00000213416
ENSG00000205869	ENSG00000215455
ENSG00000205927	ENSG00000212933
ENSG00000205937	ENSG00000206181
ENSG00000205937	ENSG00000226941
ENSG00000205937	ENSG00000251247
ENSG00000205937	ENSG00000255104
ENSG00000205937	ENSG00000275895
ENSG00000206052	ENSG00000212123
ENSG00000206172	ENSG00000213931
ENSG00000206172	ENSG00000223609
ENSG00000206172	ENSG00000244734
ENSG00000206172	ENSG00000264343
ENSG00000206172	ENSG00000271383
ENSG00000206177	ENSG00000244734
ENSG00000206181	ENSG00000213416
ENSG00000206527	ENSG00000213593
ENSG00000206527	ENSG00000235169
ENSG00000206538	ENSG00000212123
ENSG00000206538	ENSG00000212721
ENSG00000206538	ENSG00000212899
ENSG00000206538	ENSG00000212901
ENSG00000206538	ENSG00000214063
ENSG00000206538	ENSG00000221837
ENSG00000206538	ENSG00000221864
ENSG00000206538	ENSG00000239886
ENSG00000206538	ENSG00000244362
ENSG00000206538	ENSG00000244537
ENSG00000206538	ENSG00000266714
ENSG00000206538	ENSG00000272804
ENSG00000206560	ENSG00000260220
ENSG00000211456	ENSG00000213593
ENSG00000211456	ENSG00000215717
ENSG00000212123	ENSG00000243335
ENSG00000212124	ENSG00000215717
ENSG00000212124	ENSG00000277149
ENSG00000212721	ENSG00000212724
ENSG00000212721	ENSG00000212899
ENSG00000212721	ENSG00000212901
ENSG00000212721	ENSG00000213417
ENSG00000212721	ENSG00000214063
ENSG00000212721	ENSG00000215455
ENSG00000212721	ENSG00000221837
ENSG00000212721	ENSG00000221852
ENSG00000212721	ENSG00000221880
ENSG00000212721	ENSG00000239886
ENSG00000212721	ENSG00000240386
ENSG00000212721	ENSG00000244057
ENSG00000212721	ENSG00000254997
ENSG00000212721	ENSG00000264343
ENSG00000212721	ENSG00000271383
ENSG00000212721	ENSG00000278522
ENSG00000212724	ENSG00000212933
ENSG00000212724	ENSG00000213416
ENSG00000212724	ENSG00000215455
ENSG00000212724	ENSG00000233927
ENSG00000212724	ENSG00000239886
ENSG00000212724	ENSG00000240386
ENSG00000212724	ENSG00000241123
ENSG00000212724	ENSG00000244057
ENSG00000212724	ENSG00000249709
ENSG00000212724	ENSG00000254997
ENSG00000212724	ENSG00000258405
ENSG00000212724	ENSG00000264343
ENSG00000212724	ENSG00000269699
ENSG00000212724	ENSG00000271383
ENSG00000212747	ENSG00000242265
ENSG00000212747	ENSG00000276234
ENSG00000212899	ENSG00000212933
ENSG00000212899	ENSG00000213347
ENSG00000212899	ENSG00000214026
ENSG00000212899	ENSG00000215455
ENSG00000212899	ENSG00000222046
ENSG00000212899	ENSG00000240386
ENSG00000212899	ENSG00000244057
ENSG00000212899	ENSG00000244362
ENSG00000212899	ENSG00000244537
ENSG00000212899	ENSG00000251380
ENSG00000212900	ENSG00000213416
ENSG00000212900	ENSG00000215455
ENSG00000212900	ENSG00000221864
ENSG00000212900	ENSG00000239886
ENSG00000212900	ENSG00000240386
ENSG00000212900	ENSG00000240432
ENSG00000212900	ENSG00000240583
ENSG00000212900	ENSG00000241123
ENSG00000212900	ENSG00000244057
ENSG00000212900	ENSG00000269699
ENSG00000212900	ENSG00000279968
ENSG00000212901	ENSG00000213416
ENSG00000212901	ENSG00000215704
ENSG00000212901	ENSG00000240432
ENSG00000212901	ENSG00000264343
ENSG00000212901	ENSG00000271383
ENSG00000212933	ENSG00000213417
ENSG00000212933	ENSG00000221864
ENSG00000212933	ENSG00000240386
ENSG00000212933	ENSG00000240583
ENSG00000212933	ENSG00000244362
ENSG00000212933	ENSG00000264343
ENSG00000212933	ENSG00000271383
ENSG00000212938	ENSG00000214513
ENSG00000212938	ENSG00000221864
ENSG00000212938	ENSG00000230522
ENSG00000212938	ENSG00000240386
ENSG00000212938	ENSG00000244057
ENSG00000212938	ENSG00000244362
ENSG00000213015	ENSG00000215271
ENSG00000213015	ENSG00000264343
ENSG00000213015	ENSG00000265817
ENSG00000213015	ENSG00000271383
ENSG00000213015	ENSG00000272804
ENSG00000213023	ENSG00000278619
ENSG00000213024	ENSG00000213347
ENSG00000213024	ENSG00000248712
ENSG00000213024	ENSG00000266714
ENSG00000213064	ENSG00000215029
ENSG00000213185	ENSG00000213921
ENSG00000213186	ENSG00000240432
ENSG00000213186	ENSG00000262814
ENSG00000213186	ENSG00000269964
ENSG00000213203	ENSG00000213593
ENSG00000213203	ENSG00000244476
ENSG00000213203	ENSG00000273331
ENSG00000213204	ENSG00000215271
ENSG00000213204	ENSG00000223501
ENSG00000213204	ENSG00000272514
ENSG00000213347	ENSG00000221880
ENSG00000213347	ENSG00000264343
ENSG00000213347	ENSG00000271383
ENSG00000213347	ENSG00000272804
ENSG00000213416	ENSG00000213417
ENSG00000213416	ENSG00000215455
ENSG00000213416	ENSG00000216490
ENSG00000213416	ENSG00000221837
ENSG00000213416	ENSG00000221880
ENSG00000213416	ENSG00000233927
ENSG00000213416	ENSG00000239264
ENSG00000213416	ENSG00000239886
ENSG00000213416	ENSG00000240386
ENSG00000213416	ENSG00000240583
ENSG00000213416	ENSG00000241123
ENSG00000213416	ENSG00000244057
ENSG00000213416	ENSG00000254997
ENSG00000213416	ENSG00000264343
ENSG00000213416	ENSG00000271383
ENSG00000213416	ENSG00000275074
ENSG00000213417	ENSG00000215455
ENSG00000213417	ENSG00000233927
ENSG00000213417	ENSG00000239886
ENSG00000213417	ENSG00000240386
ENSG00000213417	ENSG00000241123
ENSG00000213417	ENSG00000244057
ENSG00000213417	ENSG00000249709
ENSG00000213417	ENSG00000254997
ENSG00000213417	ENSG00000258405
ENSG00000213417	ENSG00000264343
ENSG00000213417	ENSG00000269699
ENSG00000213417	ENSG00000271383
ENSG00000213463	ENSG00000215712
ENSG00000213551	ENSG00000273983
ENSG00000213551	ENSG00000274267
ENSG00000213551	ENSG00000274750
ENSG00000213551	ENSG00000275379
ENSG00000213551	ENSG00000275714
ENSG00000213551	ENSG00000277775
ENSG00000213551	ENSG00000278272
ENSG00000213551	ENSG00000278828
ENSG00000213588	ENSG00000221837
ENSG00000213588	ENSG00000221864
ENSG00000213588	ENSG00000272804
ENSG00000213593	ENSG00000213625
ENSG00000213593	ENSG00000213689
ENSG00000213593	ENSG00000235169
ENSG00000213593	ENSG00000243279
ENSG00000213593	ENSG00000251655
ENSG00000213593	ENSG00000255245
ENSG00000213593	ENSG00000267228
ENSG00000213625	ENSG00000265107
ENSG00000213639	ENSG00000231989
ENSG00000213654	ENSG00000240432
ENSG00000213654	ENSG00000268651
ENSG00000213654	ENSG00000276234
ENSG00000213658	ENSG00000213921
ENSG00000213658	ENSG00000225697
ENSG00000213658	ENSG00000243772
ENSG00000213672	ENSG00000260220
ENSG00000213689	ENSG00000219200
ENSG00000213689	ENSG00000265107
ENSG00000213689	ENSG00000272804
ENSG00000213694	ENSG00000250361
ENSG00000213722	ENSG00000248746
ENSG00000213760	ENSG00000250565
ENSG00000213780	ENSG00000272047
ENSG00000213921	ENSG00000243772
ENSG00000213921	ENSG00000251655
ENSG00000213923	ENSG00000265817
ENSG00000213995	ENSG00000221837
ENSG00000213995	ENSG00000221880
ENSG00000213995	ENSG00000254997
ENSG00000213995	ENSG00000264343
ENSG00000213995	ENSG00000271383
ENSG00000213995	ENSG00000272804
ENSG00000214063	ENSG00000215455
ENSG00000214063	ENSG00000239886
ENSG00000214063	ENSG00000244057
ENSG00000214063	ENSG00000264343
ENSG00000214063	ENSG00000271383
ENSG00000214253	ENSG00000219200
ENSG00000214309	ENSG00000222047
ENSG00000214447	ENSG00000235961
ENSG00000214513	ENSG00000231274
ENSG00000214513	ENSG00000244362
ENSG00000214513	ENSG00000253831
ENSG00000214513	ENSG00000255009
ENSG00000214706	ENSG00000234616
ENSG00000214717	ENSG00000221829
ENSG00000214717	ENSG00000241476
ENSG00000214717	ENSG00000244607
ENSG00000214717	ENSG00000256060
ENSG00000214717	ENSG00000266714
ENSG00000214717	ENSG00000268447
ENSG00000214717	ENSG00000275074
ENSG00000214944	ENSG00000268651
ENSG00000215271	ENSG00000229809
ENSG00000215271	ENSG00000244607
ENSG00000215271	ENSG00000251503
ENSG00000215271	ENSG00000260220
ENSG00000215271	ENSG00000272514
ENSG00000215454	ENSG00000257591
ENSG00000215455	ENSG00000221880
ENSG00000215455	ENSG00000239886
ENSG00000215455	ENSG00000240386
ENSG00000215455	ENSG00000240432
ENSG00000215455	ENSG00000241595
ENSG00000215455	ENSG00000242259
ENSG00000215455	ENSG00000244057
ENSG00000215455	ENSG00000244411
ENSG00000215455	ENSG00000244537
ENSG00000215455	ENSG00000254997
ENSG00000215455	ENSG00000255104
ENSG00000215455	ENSG00000257591
ENSG00000215455	ENSG00000262814
ENSG00000215455	ENSG00000264343
ENSG00000215455	ENSG00000270806
ENSG00000215455	ENSG00000271383
ENSG00000215717	ENSG00000255245
ENSG00000215717	ENSG00000265808
ENSG00000215717	ENSG00000273331
ENSG00000216490	ENSG00000264343
ENSG00000216490	ENSG00000271383
ENSG00000219200	ENSG00000265354
ENSG00000221829	ENSG00000276234
ENSG00000221837	ENSG00000221880
ENSG00000221837	ENSG00000223547
ENSG00000221837	ENSG00000229809
ENSG00000221837	ENSG00000230989
ENSG00000221837	ENSG00000235750
ENSG00000221837	ENSG00000239264
ENSG00000221837	ENSG00000239886
ENSG00000221837	ENSG00000240386
ENSG00000221837	ENSG00000241595
ENSG00000221837	ENSG00000242259
ENSG00000221837	ENSG00000243509
ENSG00000221837	ENSG00000244057
ENSG00000221837	ENSG00000244537
ENSG00000221837	ENSG00000249709
ENSG00000221837	ENSG00000254997
ENSG00000221837	ENSG00000255104
ENSG00000221837	ENSG00000257591
ENSG00000221837	ENSG00000258405
ENSG00000221837	ENSG00000264343
ENSG00000221837	ENSG00000271383
ENSG00000221837	ENSG00000272804
ENSG00000221852	ENSG00000239886
ENSG00000221852	ENSG00000240583
ENSG00000221852	ENSG00000244537
ENSG00000221859	ENSG00000240386
ENSG00000221859	ENSG00000244411
ENSG00000221859	ENSG00000254997
ENSG00000221859	ENSG00000264343
ENSG00000221859	ENSG00000271383
ENSG00000221864	ENSG00000221978
ENSG00000221864	ENSG00000229809
ENSG00000221864	ENSG00000240386
ENSG00000221864	ENSG00000241123
ENSG00000221864	ENSG00000244537
ENSG00000221864	ENSG00000254997
ENSG00000221864	ENSG00000263465
ENSG00000221864	ENSG00000264343
ENSG00000221864	ENSG00000268738
ENSG00000221864	ENSG00000269699
ENSG00000221864	ENSG00000271383
ENSG00000221867	ENSG00000258315
ENSG00000221880	ENSG00000231852
ENSG00000221880	ENSG00000239886
ENSG00000221880	ENSG00000240386
ENSG00000221880	ENSG00000241123
ENSG00000221880	ENSG00000241598
ENSG00000221880	ENSG00000243489
ENSG00000221880	ENSG00000244057
ENSG00000221880	ENSG00000244537
ENSG00000221880	ENSG00000254647
ENSG00000221880	ENSG00000254997
ENSG00000221963	ENSG00000257365
ENSG00000221972	ENSG00000227151
ENSG00000221972	ENSG00000229665
ENSG00000221972	ENSG00000234278
ENSG00000221972	ENSG00000255009
ENSG00000222047	ENSG00000227151
ENSG00000222047	ENSG00000229665
ENSG00000222047	ENSG00000234278
ENSG00000222047	ENSG00000256671
ENSG00000222047	ENSG00000256977
ENSG00000222047	ENSG00000275410
ENSG00000223501	ENSG00000244607
ENSG00000223501	ENSG00000260220
ENSG00000223501	ENSG00000272514
ENSG00000223547	ENSG00000272804
ENSG00000224470	ENSG00000244362
ENSG00000226941	ENSG00000234414
ENSG00000226941	ENSG00000242389
ENSG00000226941	ENSG00000244509
ENSG00000227151	ENSG00000229665
ENSG00000227151	ENSG00000234278
ENSG00000227151	ENSG00000250254
ENSG00000227151	ENSG00000265763
ENSG00000229665	ENSG00000234278
ENSG00000229665	ENSG00000250254
ENSG00000229665	ENSG00000265763
ENSG00000229809	ENSG00000240694
ENSG00000229809	ENSG00000244537
ENSG00000229809	ENSG00000264343
ENSG00000229809	ENSG00000271383
ENSG00000229809	ENSG00000276234
ENSG00000230178	ENSG00000255009
ENSG00000230522	ENSG00000231274
ENSG00000230989	ENSG00000254999
ENSG00000230989	ENSG00000264343
ENSG00000230989	ENSG00000271383
ENSG00000230989	ENSG00000272804
ENSG00000231852	ENSG00000239886
ENSG00000231852	ENSG00000240386
ENSG00000231852	ENSG00000244057
ENSG00000231852	ENSG00000244537
ENSG00000231852	ENSG00000264343
ENSG00000231852	ENSG00000271383
ENSG00000231852	ENSG00000278522
ENSG00000233822	ENSG00000268988
ENSG00000233822	ENSG00000272196
ENSG00000233822	ENSG00000277075
ENSG00000233822	ENSG00000277745
ENSG00000233822	ENSG00000277858
ENSG00000233822	ENSG00000278463
ENSG00000233927	ENSG00000264343
ENSG00000233927	ENSG00000271383
ENSG00000233927	ENSG00000272804
ENSG00000234278	ENSG00000250254
ENSG00000234278	ENSG00000265763
ENSG00000234414	ENSG00000244509
ENSG00000234616	ENSG00000253797
ENSG00000234616	ENSG00000269190
ENSG00000235169	ENSG00000243772
ENSG00000235169	ENSG00000273331
ENSG00000236104	ENSG00000244607
ENSG00000236104	ENSG00000275023
ENSG00000237190	ENSG00000268651
ENSG00000237441	ENSG00000264343
ENSG00000237441	ENSG00000271383
ENSG00000239264	ENSG00000241123
ENSG00000239264	ENSG00000244537
ENSG00000239264	ENSG00000264343
ENSG00000239264	ENSG00000271383
ENSG00000239264	ENSG00000272804
ENSG00000239886	ENSG00000240386
ENSG00000239886	ENSG00000240432
ENSG00000239886	ENSG00000240583
ENSG00000239886	ENSG00000241123
ENSG00000239886	ENSG00000241595
ENSG00000239886	ENSG00000241598
ENSG00000239886	ENSG00000242259
ENSG00000239886	ENSG00000243489
ENSG00000239886	ENSG00000244057
ENSG00000239886	ENSG00000244362
ENSG00000239886	ENSG00000244411
ENSG00000239886	ENSG00000244537
ENSG00000239886	ENSG00000254997
ENSG00000239886	ENSG00000259529
ENSG00000239886	ENSG00000264343
ENSG00000239886	ENSG00000271383
ENSG00000239886	ENSG00000272804
ENSG00000239886	ENSG00000278522
ENSG00000240386	ENSG00000241598
ENSG00000240386	ENSG00000254997
ENSG00000240386	ENSG00000264343
ENSG00000240386	ENSG00000271383
ENSG00000240386	ENSG00000272804
ENSG00000240432	ENSG00000243335
ENSG00000240432	ENSG00000243489
ENSG00000240432	ENSG00000264343
ENSG00000240432	ENSG00000271383
ENSG00000240583	ENSG00000244537
ENSG00000240583	ENSG00000264343
ENSG00000240583	ENSG00000269699
ENSG00000240583	ENSG00000271383
ENSG00000240583	ENSG00000272804
ENSG00000240583	ENSG00000278619
ENSG00000241123	ENSG00000241595
ENSG00000241123	ENSG00000244057
ENSG00000241123	ENSG00000244537
ENSG00000241123	ENSG00000254997
ENSG00000241123	ENSG00000255104
ENSG00000241123	ENSG00000258405
ENSG00000241123	ENSG00000264343
ENSG00000241123	ENSG00000265203
ENSG00000241123	ENSG00000270806
ENSG00000241123	ENSG00000271383
ENSG00000241123	ENSG00000272804
ENSG00000241123	ENSG00000277462
ENSG00000241595	ENSG00000244057
ENSG00000241595	ENSG00000244537
ENSG00000241595	ENSG00000254997
ENSG00000241595	ENSG00000264343
ENSG00000241595	ENSG00000271383
ENSG00000241598	ENSG00000244057
ENSG00000241598	ENSG00000254997
ENSG00000241598	ENSG00000264343
ENSG00000241598	ENSG00000271383
ENSG00000241837	ENSG00000268629
ENSG00000242019	ENSG00000256235
ENSG00000242259	ENSG00000243489
ENSG00000242689	ENSG00000278023
ENSG00000243279	ENSG00000265107
ENSG00000243335	ENSG00000270765
ENSG00000243489	ENSG00000244057
ENSG00000243489	ENSG00000244537
ENSG00000243489	ENSG00000254997
ENSG00000243489	ENSG00000264343
ENSG00000243489	ENSG00000271383
ENSG00000243772	ENSG00000265808
ENSG00000244057	ENSG00000244537
ENSG00000244057	ENSG00000254997
ENSG00000244057	ENSG00000264343
ENSG00000244057	ENSG00000271383
ENSG00000244057	ENSG00000272804
ENSG00000244411	ENSG00000244537
ENSG00000244476	ENSG00000276070
ENSG00000244537	ENSG00000254997
ENSG00000244537	ENSG00000264343
ENSG00000244537	ENSG00000266094
ENSG00000244537	ENSG00000271383
ENSG00000244537	ENSG00000272804
ENSG00000244607	ENSG00000277462
ENSG00000244607	ENSG00000277586
ENSG00000244687	ENSG00000268651
ENSG00000248746	ENSG00000268651
ENSG00000249709	ENSG00000272804
ENSG00000249709	ENSG00000276234
ENSG00000254004	ENSG00000272804
ENSG00000254647	ENSG00000264343
ENSG00000254647	ENSG00000271383
ENSG00000254901	ENSG00000268651
ENSG00000254997	ENSG00000264343
ENSG00000254997	ENSG00000271383
ENSG00000254997	ENSG00000272804
ENSG00000254997	ENSG00000278522
ENSG00000257218	ENSG00000268651
ENSG00000257591	ENSG00000272804
ENSG00000258405	ENSG00000272804
ENSG00000262814	ENSG00000270136
ENSG00000263001	ENSG00000268651
ENSG00000263201	ENSG00000270136
ENSG00000264343	ENSG00000266714
ENSG00000264343	ENSG00000272804
ENSG00000264343	ENSG00000275221
ENSG00000264343	ENSG00000276903
ENSG00000264343	ENSG00000278677
ENSG00000264668	ENSG00000272804
ENSG00000265808	ENSG00000273331
ENSG00000265817	ENSG00000266714
